,ROC-AUC,PR-AUC,ACCURACY,BALANCED ACCURACY,PRECISION,RECALL,F1 SCORE,MCC
13,0.8414570821829015,0.48173349781145003,0.972760736196319,0.6770348764337871,0.7183098591549296,0.3591549295774648,0.4788732394366197,0.49627084790004383
14,0.8670799268021042,0.5504632030885471,0.9734969325153374,0.7283262248292706,0.673469387755102,0.4647887323943662,0.55,0.5466396174285243
15,0.8446120404092493,0.45401077844469534,0.9698159509202454,0.7264192835630615,0.584070796460177,0.4647887323943662,0.5176470588235293,0.5057700351740857
16,0.8181440537453043,0.4612648172098329,0.9700613496932515,0.7231524156379927,0.5909090909090909,0.45774647887323944,0.5158730158730159,0.5050330445253889
17,0.8175343697066711,0.4574702433277561,0.9636809815950921,0.6994830667196671,0.47580645161290325,0.4154929577464789,0.443609022556391,0.42596882877292425
18,0.8506229341469617,0.4813621001256242,0.9717791411042945,0.6561623747059013,0.7142857142857143,0.31690140845070425,0.4390243902439025,0.4642605790006363
19,0.8197304856343758,0.4530250085405422,0.9658895705521472,0.7175972181934731,0.512,0.4507042253521127,0.47940074906367036,0.4628453721374534
20,0.8275543164913713,0.5170704825116701,0.9725153374233129,0.7312117045010976,0.6442307692307693,0.47183098591549294,0.5447154471544715,0.5377486678948228
21,0.8155298431831773,0.4527271180957252,0.97079754601227,0.679411838434625,0.6419753086419753,0.36619718309859156,0.4663677130044844,0.4714554904599108
22,0.8202425844157241,0.4412194190754436,0.9698159509202454,0.6958733074777166,0.6,0.4014084507042254,0.4810126582278481,0.4761108286590662
23,0.8388034794068249,0.5027964813343702,0.9700613496932515,0.7367284050092572,0.5847457627118644,0.4859154929577465,0.5307692307692308,0.5178005224176765
24,0.8078877536769049,0.41592074683119995,0.9700613496932515,0.6756364528385671,0.6219512195121951,0.3591549295774648,0.45535714285714285,0.4587691618821252
25,0.8000245306059597,0.4353246004398731,0.9710429447852761,0.6965089545664529,0.6333333333333333,0.4014084507042254,0.4913793103448275,0.4904368209874248
26,0.8254996544228504,0.4717893178028709,0.9715337423312883,0.683187224030683,0.6625,0.3732394366197183,0.47747747747747743,0.4843150192062751
27,0.8033039324172854,0.42135838201339315,0.9717791411042945,0.6867083507912464,0.6666666666666666,0.38028169014084506,0.484304932735426,0.49062914612138586
28,0.8421750948098967,0.4865344294386855,0.9685889570552147,0.7257836364743252,0.559322033898305,0.4647887323943662,0.5076923076923078,0.4938608229764257
29,0.8516363883785808,0.46933160656612255,0.9730061349693252,0.6771620058515343,0.7285714285714285,0.3591549295774648,0.48113207547169806,0.5000995337201537
30,0.8271290596362307,0.46503457471854065,0.9695705521472393,0.688958183374337,0.5978260869565217,0.3873239436619718,0.4700854700854701,0.4665549260350606
31,0.8516883144787873,0.5272369380949473,0.9710429447852761,0.7270549306517979,0.6111111111111112,0.4647887323943662,0.5279999999999999,0.518470559133227
32,0.7917467940109509,0.41584803229897105,0.9700613496932515,0.6620604634673026,0.6351351351351351,0.33098591549295775,0.4351851851851852,0.44515687201372717
33,0.831062909365678,0.5214726963290945,0.9695705521472393,0.7432621408593949,0.5725806451612904,0.5,0.5338345864661653,0.5194530590021976
34,0.82165533245238,0.4638710124332296,0.9680981595092024,0.7085593909247501,0.5545454545454546,0.4295774647887324,0.48412698412698413,0.4720064708327294
35,0.8163311166260211,0.4595172886856077,0.9703067484662576,0.7063095583416594,0.6060606060606061,0.4225352112676056,0.4979253112033195,0.49149002180604834
36,0.8251845167112516,0.4633570018812782,0.961717791411043,0.73240600480585,0.45394736842105265,0.4859154929577465,0.46938775510204084,0.44983426949942806
37,0.8299885762579546,0.5323430569550637,0.9739877300613496,0.7183984916363167,0.7,0.44366197183098594,0.543103448275862,0.5450675883085143
38,0.8443542004633958,0.5122859722844182,0.9739877300613496,0.6980345075794201,0.7307692307692307,0.4014084507042254,0.5181818181818182,0.5301059006267353
39,0.8048993170822545,0.44000305870480255,0.9668711656441717,0.7045297464931977,0.5309734513274337,0.4225352112676056,0.4705882352941177,0.4568737054995594
40,0.8324926676765396,0.48115948682997817,0.9631901840490797,0.7467447706835981,0.474025974025974,0.5140845070422535,0.49324324324324326,0.47459735863966357
41,0.8411741744645346,0.453439957797491,0.9602453987730062,0.7384312229849987,0.4382716049382716,0.5,0.46710526315789475,0.4475966590945736
42,0.838740809975541,0.4993725029377193,0.9715337423312883,0.6696112346594185,0.6805555555555556,0.34507042253521125,0.45794392523364486,0.4722062308052333
43,0.8234369348560214,0.43501459594763625,0.9695705521472393,0.6821701886887048,0.6022727272727273,0.3732394366197183,0.46086956521739136,0.45967300015729484
44,0.7960181633917411,0.44126292595145106,0.9695705521472393,0.6618062046318081,0.618421052631579,0.33098591549295775,0.4311926605504587,0.4386809890253665
45,0.7940199038113759,0.40266657865659783,0.969079754601227,0.6853099271960263,0.5869565217391305,0.38028169014084506,0.4615384615384615,0.4575470500011516
46,0.8362152318948015,0.5175553517910768,0.9722699386503068,0.7480545617974309,0.6260869565217392,0.5070422535211268,0.5603112840466926,0.5493977116571047
47,0.8317164620062096,0.45806634178431394,0.9673619631901841,0.7081780026715083,0.5398230088495575,0.4295774647887324,0.4784313725490196,0.46502309377864715
48,0.8049351281858453,0.45118389183972074,0.9695705521472393,0.688958183374337,0.5978260869565217,0.3873239436619718,0.4700854700854701,0.4665549260350606
49,0.8191020007663576,0.5014392984540456,0.9720245398773006,0.7343514430084191,0.6296296296296297,0.4788732394366197,0.544,0.5351318438294023
